L_olfactory,L_prefrontal_cx,L_motor_cx,L_cingulate_cx,L_sensory_cx,L_amygdala,L_entorhinal_cx,L_pallidum_acc,L_striatum,L_septum,L_hypothalamus,L_thalamus,L_midbrain,L_dorsal_hippocampus,L_ventral_hippocampus,L_pag,L_colliculus,L_brain_stem,R_brain_stem,R_colliculus,R_pag,R_ventral_hippocampus,R_dorsal_hippocampus,R_midbrain,R_thalamus,R_hypothalamus,R_septum,R_striatum,R_pallidum_acc,R_entorhinal_cx,R_amygdala,R_sensory_cx,R_cingulate_cx,R_motor_cx,R_prefrontal_cx,R_olfactory
0.0,0.7408526519587801,0.3522110373429,0.4674071904421529,0.4423966734915586,0.2237154956324683,0.2809041835377757,0.4718720572446122,0.3215191209024841,0.4886952911573464,0.3290793110666321,0.4095813347456063,0.2378784028162985,0.420122695001634,0.2853715549248932,0.2985574003286945,0.351631276990786,0.1447713201181707,0.1427711819589644,0.2943498912642567,0.1937165103405974,0.2761060149097584,0.4108582568538739,0.3400008529894613,0.4411304582381535,0.3594903390653894,0.439219593498561,0.3229378735800486,0.3982613424206006,0.3728126360751796,0.1671648859365008,0.3929086203535767,0.443950812844195,0.4396084991295656,0.5297837906604095,0.6315199886464624
0.7408526519587801,0.0,0.6357312330473475,0.9552367952505488,0.7328533694413716,0.3860268038258418,0.4574866346961402,0.5206193913481686,0.460892559165958,0.6694185733174257,0.5079981624053437,0.5635469816966796,0.4457644788082907,0.6326092020849359,0.3985753755987091,0.3756509608813338,0.4278832046222554,0.3040896976255136,0.144776126081879,0.3874754095614696,0.3296482274751575,0.40005635607978,0.6196823194161387,0.5118339491232479,0.653724047850131,0.5715092461140526,0.591407560326257,0.4561037594784521,0.5370067659587254,0.4784910174548913,0.2295410183516273,0.6417374520392157,0.8457915556791767,0.7589400698573374,1.21161323732673,0.6954544366505331
0.3522110373429,0.6357312330473475,0.0,0.6054424016091795,0.9371994500647585,0.5016638027603182,0.314127662882794,0.5174918263468578,0.7609077406175031,0.4255215110644029,0.3633286651479832,0.4349095558523684,0.3291995163190001,0.4191025304302062,0.2285605874157524,0.2927092190504322,0.2942681033151345,0.1766970268074945,0.1423081484259297,0.2828718401246201,0.2471380324916559,0.2983897070812917,0.4067248659189223,0.380424811507083,0.4580268948679063,0.3681591390515184,0.3475596138499979,0.6552016529421114,0.4295372513987004,0.3112333337899483,0.4042829497125228,0.8236793145395639,0.4456231114604763,0.9912619533241003,0.551870380973024,0.3557668792325643
0.4674071904421529,0.9552367952505488,0.6054424016091795,0.0,0.7486985575503109,0.3758566728315881,0.512421022771568,0.4115582498223005,0.4074710266722656,0.6992233817617919,0.6448003585384887,0.7197888621975287,0.5150827235976564,0.7041051099647275,0.441461264754114,0.3808507435094296,0.4887210988821638,0.3142921445125517,0.1711951190387918,0.5462431362708429,0.3524357761546357,0.4560834266691479,0.7340696194967449,0.5316465757759186,0.793320833650682,0.5859020081700125,0.6781413502037948,0.4356440434790736,0.3846888342163512,0.5809613764121366,0.2287268504727826,0.6803829856277513,1.613163832614002,0.7905308763038648,1.084340595673815,0.6045511963112874
0.4423966734915586,0.7328533694413716,0.9371994500647585,0.7486985575503109,0.0,0.6383561683969058,0.4070851601254066,0.5431552518153798,0.8236670070676675,0.4974954452183662,0.4001238957639054,0.5013208315868766,0.3310848552920496,0.5528025376479712,0.3192255322489879,0.3119173419421216,0.3179292219435995,0.2284427253543524,0.1233428688782049,0.3878474868466689,0.2697911722202406,0.3913223850878076,0.5162666468103428,0.410041060769541,0.5659106907415706,0.418247613076194,0.4552054942230374,0.6971913835746812,0.4278160563275199,0.4293859584150372,0.4145050516610702,1.090978421672578,0.6223573862303772,0.9359474969292273,0.6874352364437604,0.418185942685827
0.2237154956324683,0.3860268038258418,0.5016638027603182,0.3758566728315881,0.6383561683969058,0.0,0.3249314435535121,0.5206912631995562,0.7202693666346647,0.2856785417499626,0.2869668332175336,0.2084139621887457,0.1424453052025684,0.2237719718806576,0.2222101548065644,0.1432124024259519,0.131855094911066,0.1184102735352554,0.04801602612600829,0.1504526818125652,0.125493683024036,0.2138781515626157,0.2162789175569687,0.1561629731378036,0.2283789195935403,0.231843714729584,0.2546524468233375,0.6209314069121001,0.4392340446620255,0.2537973513269006,0.4583347289736914,0.5553916059851554,0.2435220311979933,0.3914164067287388,0.331397918193541,0.1740832379117329
0.2809041835377757,0.4574866346961402,0.314127662882794,0.512421022771568,0.4070851601254066,0.3249314435535121,0.0,0.4020060797681953,0.2366672141132324,0.6046272102318823,0.4672330993255627,0.5186077394759807,0.3191780067712833,0.7283474837730111,0.623630460677693,0.2459590508842502,0.3092575816374541,0.1519286867538795,0.1627885218526952,0.3149806190950132,0.1908265906456214,0.4061295894168256,0.5903262758132464,0.372007342217908,0.5437371428266243,0.4682601701710188,0.5377798972424964,0.2352259406647168,0.3934538887971661,0.5089453167774949,0.3247745648361429,0.4109426294710957,0.5488292038254458,0.3938231575380348,0.5662756943192618,0.4183178542437108
0.4718720572446122,0.5206193913481686,0.5174918263468578,0.4115582498223005,0.5431552518153798,0.5206912631995562,0.4020060797681953,0.0,0.6282620329378007,0.5500811096506887,0.4708507486388937,0.399750964876862,0.1770542261219382,0.3861113693354443,0.2746443964589119,0.1820516604465545,0.2239431634611681,0.2235581700361566,0.0980521849421791,0.1709154297929895,0.1546115501388627,0.300951436377281,0.3727246579181502,0.2773479181270051,0.3551202361317722,0.406114166402934,0.4536466109963511,0.5303681758214648,0.5709258395293549,0.3261634098832597,0.4698916429410135,0.4674816290677694,0.3224623922431852,0.4450584382514661,0.4749376511871991,0.342157369866244
0.3215191209024841,0.460892559165958,0.7609077406175031,0.4074710266722656,0.8236670070676675,0.7202693666346647,0.2366672141132324,0.6282620329378007,0.0,0.3578213284750896,0.1949739160379602,0.2388644098361273,0.1211774647028992,0.2152474206400564,0.1718637930208317,0.08755514592496436,0.07214830371360509,0.0984302614754559,0.04951302807772584,0.1004419657260785,0.08402629275425254,0.2466773789183759,0.2087638086081956,0.1691458985900849,0.2154387895736113,0.175788793854548,0.2082896524124961,0.9924272060535415,0.4633375454326877,0.2376782426671327,0.5561565160340052,0.6860650279896998,0.2674280082362999,0.5631924980111175,0.3977885426391262,0.1971525672491395
0.4886952911573464,0.6694185733174257,0.4255215110644029,0.6992233817617919,0.4974954452183662,0.2856785417499626,0.6046272102318823,0.5500811096506887,0.3578213284750896,0.0,0.7798432180165209,0.7968284034156188,0.5116095921983309,0.7253259443051424,0.4804214639669868,0.411698359473648,0.4292560855951873,0.2507428824701377,0.2310772592185206,0.4569117539689521,0.338590647139193,0.5132322769054254,0.7681750110539203,0.5595070456727886,0.7678338138599605,0.7295182795804287,1.265282149925293,0.3640613807922722,0.4886179566126378,0.5596814528065828,0.2143680575628598,0.4209757008384137,0.6916481052648416,0.5553078168751381,0.7751959590492251,0.563246915997891
0.3290793110666321,0.5079981624053437,0.3633286651479832,0.6448003585384887,0.4001238957639054,0.2869668332175336,0.4672330993255627,0.4708507486388937,0.1949739160379602,0.7798432180165209,0.0,0.7199317104329863,0.447684538775287,0.5304582663086251,0.3629993457296342,0.3639846497421607,0.3632192571738831,0.298424059611034,0.1884282966000737,0.4210455818176767,0.3688602623056237,0.4083481575154398,0.612248063123517,0.4949282091137507,0.6282491918445557,0.6954736690641184,0.7087370234905834,0.1771279018431726,0.3444715115847544,0.4736555988996199,0.1026038176436875,0.3666332563385259,0.652755196735963,0.4528343492200674,0.5915488977339319,0.507352940455891
0.4095813347456063,0.5635469816966796,0.4349095558523684,0.7197888621975287,0.5013208315868766,0.2084139621887457,0.5186077394759807,0.399750964876862,0.2388644098361273,0.7968284034156188,0.7199317104329863,0.0,0.6856396825174476,0.8554647320077711,0.5246548211735548,0.5423873872940435,0.5832003819705677,0.2354281489106057,0.1982575059803379,0.550023758412727,0.4642559994694574,0.427684034414735,0.8522266417163672,0.6600060511129069,0.8892969058234785,0.6565786171718991,0.7692114328781724,0.2065496759415827,0.3807344827677142,0.4879189986165803,0.1558691343856782,0.4905426576913943,0.7534400811260847,0.5499456731381885,0.6916723312880511,0.562586798372043
0.2378784028162985,0.4457644788082907,0.3291995163190001,0.5150827235976564,0.3310848552920496,0.1424453052025684,0.3191780067712833,0.1770542261219382,0.1211774647028992,0.5116095921983309,0.447684538775287,0.6856396825174476,0.0,0.5843758964981697,0.5485290539855338,0.7470220495331398,0.5116608531584451,0.4604440685255333,0.1748538479113943,0.5172739218320015,0.5242345087060528,0.3114372157412903,0.650815781022992,0.6284153587360058,0.5676207646008724,0.5014411025833776,0.5545894369420691,0.1659415025331038,0.2673537454113193,0.2894881536411426,0.1223265167700671,0.3134672377209959,0.5299326244643685,0.4225451493055516,0.5273317305201317,0.4121757476817168
0.420122695001634,0.6326092020849359,0.4191025304302062,0.7041051099647275,0.5528025376479712,0.2237719718806576,0.7283474837730111,0.3861113693354443,0.2152474206400564,0.7253259443051424,0.5304582663086251,0.8554647320077711,0.5843758964981697,0.0,0.651896245847904,0.4578799772530189,0.665108449793566,0.3030356590782292,0.2070135562472051,0.5877283288016182,0.3807903585201264,0.5325308683475589,1.070037075003094,0.6188367373616853,0.8258525404099396,0.6653596620926411,0.7469364511834402,0.2413874266158811,0.4007163211201845,0.6260369751734247,0.1539959726169126,0.5153197194077379,0.779055859267935,0.6029993363095383,0.7616552409351012,0.5596909435460639
0.2853715549248932,0.3985753755987091,0.2285605874157524,0.441461264754114,0.3192255322489879,0.2222101548065644,0.623630460677693,0.2746443964589119,0.1718637930208317,0.4804214639669868,0.3629993457296342,0.5246548211735548,0.5485290539855338,0.651896245847904,0.0,0.3515759062788912,0.3560600799549758,0.1839529317824883,0.1490008131205723,0.3968723792682473,0.2951731034533595,0.369369904383361,0.5647143303967499,0.3919530136068529,0.4975550660507847,0.4960047906936217,0.5052418189322926,0.1750617249916363,0.327413109761205,0.3605217803826054,0.1733434234007903,0.3070465179355235,0.4676329537410463,0.3835932867243997,0.4726476559583982,0.3824598643255466
0.2985574003286945,0.3756509608813338,0.2927092190504322,0.3808507435094296,0.3119173419421216,0.1432124024259519,0.2459590508842502,0.1820516604465545,0.08755514592496436,0.411698359473648,0.3639846497421607,0.5423873872940435,0.7470220495331398,0.4578799772530189,0.3515759062788912,0.0,0.6809000960671926,0.3767799131495927,0.2038272412935581,0.5670215936073507,0.8889786354376162,0.2663446830476338,0.4967817744662535,0.632643617612721,0.4966253132377361,0.3941395598000667,0.4234476863606293,0.09398396302440842,0.2934323716127809,0.2204432360468698,0.00111214054297859,0.2834404629954395,0.4434339249217001,0.3928458108773886,0.4277736279927389,0.3431300241775948
0.351631276990786,0.4278832046222554,0.2942681033151345,0.4887210988821638,0.3179292219435995,0.131855094911066,0.3092575816374541,0.2239431634611681,0.07214830371360509,0.4292560855951873,0.3632192571738831,0.5832003819705677,0.5116608531584451,0.665108449793566,0.3560600799549758,0.6809000960671926,0.0,0.3267981877942255,0.2292179299490478,0.6569265611889444,0.5488613146118354,0.2787298594727011,0.6463467831480264,0.5590906015356152,0.5577655930199136,0.4716180956887908,0.5305021017236338,0.09452901909526733,0.2611940609502524,0.3300855748170581,-0.004546908331312838,0.3217725359475867,0.5766848499826152,0.4401528142101632,0.4651808582395335,0.3984928400277745
0.1447713201181707,0.3040896976255136,0.1766970268074945,0.3142921445125517,0.2284427253543524,0.1184102735352554,0.1519286867538795,0.2235581700361566,0.0984302614754559,0.2507428824701377,0.298424059611034,0.2354281489106057,0.4604440685255333,0.3030356590782292,0.1839529317824883,0.3767799131495927,0.3267981877942255,0.0,0.3494369294587355,0.2670023727088989,0.3413857252740345,0.1445061735863905,0.2725835636046954,0.287619975309255,0.2025637755253104,0.2398952683694133,0.2585377304057135,0.1045703904835356,0.1464494280047713,0.1165943100481367,0.03986243549583349,0.1276510117705854,0.2912390413505609,0.2209106580390621,0.3312935512588099,0.1425914899187982
