L_olfactory,L_prefrontal_cx,L_motor_cx,L_cingulate_cx,L_sensory_cx,L_amygdala,L_entorhinal_cx,L_pallidum_acc,L_striatum,L_septum,L_hypothalamus,L_thalamus,L_midbrain,L_dorsal_hippocampus,L_ventral_hippocampus,L_pag,L_colliculus,L_brain_stem,R_brain_stem,R_colliculus,R_pag,R_ventral_hippocampus,R_dorsal_hippocampus,R_midbrain,R_thalamus,R_hypothalamus,R_septum,R_striatum,R_pallidum_acc,R_entorhinal_cx,R_amygdala,R_sensory_cx,R_cingulate_cx,R_motor_cx,R_prefrontal_cx,R_olfactory
0.0,0.2781879974246778,0.1241810978530515,0.1255432718182677,0.1616538678927238,0.108722129636921,0.1979953061403383,0.04434526857310152,0.1566511096226843,0.1369315320524185,-0.1328926351804332,0.1558327112047906,0.2768291481405647,0.1462215906485728,0.2614946803792497,0.2508947278444905,0.09035602936953935,0.1604628933580785,0.1070974684552745,0.05702905232732253,0.2411803255103119,0.1697713493245664,0.06629177651865746,0.2541490548542769,0.05134444964016368,-0.1160245902207054,0.1281816291891415,0.03300212539479331,0.06647526107973153,-0.0627931217937181,0.06004359833231393,0.02293821540663883,0.1012867968592663,0.02365609386083023,0.1850289526204901,0.6029686025671492
0.2781879974246778,0.0,0.2887694168935072,0.5614218012982284,0.382884012956899,0.2818473056195045,0.2708766205588907,0.4830068070123384,0.2943402019218708,0.4091556912219563,0.2567253891408386,0.09903528608444138,-0.02149055176475646,0.1795422010459774,0.05103547593219666,-0.063705426834506,0.147980641715218,0.0132046332837858,-0.0553047658486312,0.1249383499499606,-0.04240300490350541,0.1546074671892519,0.2301833572029335,0.0259217374104026,0.09335744910839812,0.2632237886973962,0.3699576723660317,0.2531695699374676,0.4427788656516923,0.1850235763046414,0.1822814068418681,0.1555416208910456,0.4906358110977453,0.3280745942768727,0.6733570941249487,-0.01526752563490593
0.1241810978530515,0.2887694168935072,0.0,0.4873495125135464,0.6299048137271585,0.310607349296148,0.326000067465669,0.2625011145141014,0.5834647449700219,0.2371821411319382,0.1586132537285943,0.2987719154147065,0.197529098364954,0.3517010645913845,0.1391169357995678,0.1323241530911788,0.2861967704789251,0.1417873062578885,0.1103299005447143,0.2568563573311907,0.1585781155461671,0.2600210037789765,0.3054374306746397,0.2346635230036427,0.273513719088002,0.1713034891102283,0.2054724532549874,0.6212199598300376,0.3510123093859774,0.3268547778796679,0.2493880025622336,0.5484825535992731,0.3587763711147464,0.5861087530685188,0.3149216620132685,0.03298379971474023
0.1255432718182677,0.5614218012982284,0.4873495125135464,0.0,0.5366417772072583,0.3004798339703749,0.3561758207174908,0.3602096926596823,0.3654761433520924,0.5528022166512554,0.4188892265457982,0.4154573510796765,0.1775196238498758,0.446179664660607,0.0796828989384779,0.1118430154304961,0.3180529474756518,0.06902595813196062,0.105345671023846,0.3269659152019443,0.1514996700943231,0.2559007279855784,0.4929407538156382,0.2203267049520767,0.4153664037923518,0.3996526522624771,0.5312202733814898,0.3514786443090889,0.4442443607226416,0.3381645128864324,0.14467308186078,0.4535933557625277,0.8922251341397552,0.5146764742937684,0.5501253340741883,-0.005294210052137717
0.1616538678927238,0.382884012956899,0.6299048137271585,0.5366417772072583,0.0,0.4627441238061943,0.423908498029012,0.4319835522350149,0.6062750160698921,0.231439125048695,0.3010902426900638,0.3158117157459568,0.1214682081481582,0.4696845986811461,0.1173974274939662,0.007582720054438018,0.2789333600620192,0.06539615172000635,0.01180138279037047,0.3024255072678556,0.0711339155619826,0.2666768817680684,0.5042893027978118,0.1516980970745134,0.3239080266893986,0.3052433160679455,0.1545897299685857,0.5806825191623477,0.4217981163162386,0.3830853384609952,0.26961980367428,0.7280907054037685,0.4373058730307855,0.5047233526072765,0.2400356690241096,-0.01229063798642997
0.108722129636921,0.2818473056195045,0.310607349296148,0.3004798339703749,0.4627441238061943,0.0,0.2842121323236082,0.3219513937820276,0.5399983239982376,0.06316290017948513,0.1450811493433796,0.04761842338708636,0.07324793200390171,0.08235173163994858,0.24565550552031,-0.04103325688891776,-0.02659902673746499,0.03423742968874473,0.01027938666275617,-0.02072891261887781,-0.04194421735904179,0.1596951295413438,0.1330472351716471,0.04504071646432706,0.01529750484106869,0.1659850568851902,0.01191450480784393,0.4169435884087954,0.2841972452175638,0.1809973574651071,0.3809728843113167,0.3316043529949909,0.240773041272781,0.27414939993137,0.168770442844955,-0.05364399984407139
0.1979953061403383,0.2708766205588907,0.326000067465669,0.3561758207174908,0.423908498029012,0.2842121323236082,0.0,0.006860683338125572,0.2630641770117372,0.07812123632569523,0.065129542694208,0.2436511500338823,0.2619011927366371,0.3579257875103714,0.3746946286421041,0.1197157764132619,0.1751419122367096,0.1113083466097863,0.1742366807108525,0.1234324883453117,0.1090303057890147,0.246585910258039,0.3138303003397233,0.2114662242331429,0.2057498376090184,0.08339395753435169,0.1171592652627958,0.2931995267491361,0.0893019573652743,0.1605331631379125,0.1578249653006263,0.3230930019979358,0.2537082665197787,0.1574427060522801,0.2191398655080475,0.1058209854500839
0.04434526857310152,0.4830068070123384,0.2625011145141014,0.3602096926596823,0.4319835522350149,0.3219513937820276,0.006860683338125572,0.0,0.4869117047117247,0.4054145999854359,0.3251050605120376,-0.0009223724698059951,-0.290576806743122,0.1295995917213149,-0.1480516156037537,-0.3320308819294879,0.02890604753188745,-0.1162841571942126,-0.1908340557267474,0.02651700286005055,-0.3008251779081189,-0.07868221698396784,0.1944669530349809,-0.2556957168817888,-0.007716234344812755,0.2757463871312115,0.1965482749081724,0.340291252775697,0.709059408431716,0.294597887228882,0.1403853274160977,0.2957588334274254,0.2938744060046415,0.2804599228761227,0.335044912050337,-0.1663217189653951
0.1566511096226843,0.2943402019218708,0.5834647449700219,0.3654761433520924,0.6062750160698921,0.5399983239982376,0.2630641770117372,0.4869117047117247,0.0,0.1228036909408573,0.1538566120947229,0.05783176986186431,-0.01929787701939529,0.1556231594547524,0.03573527149411385,-0.1648088144387823,-0.06323074859700474,0.09769968384338171,0.03321938580953405,-0.05784555230576663,-0.144857717828106,0.1989802568321646,0.167533655242537,0.02167909955223746,0.0229982044114793,0.1453677640888213,0.01325298613614078,0.7843969696228704,0.4601065353146778,0.3096069657331864,0.3685312176507256,0.4541935096052639,0.2637963697817977,0.445319359944382,0.2342725642450342,-0.05652457489881681
0.1369315320524185,0.4091556912219563,0.2371821411319382,0.5528022166512554,0.231439125048695,0.06316290017948513,0.07812123632569523,0.4054145999854359,0.1228036909408573,0.0,0.5619470606442978,0.485968717946658,0.1978106040595489,0.4943421267066109,0.08279455127072846,0.259595485344083,0.479086305937399,0.0154422956839367,0.0136358967468688,0.4727419797061391,0.2778241384652194,0.1617181730285686,0.5434859594801075,0.2244245232887451,0.5086187632368261,0.53083237111537,0.8948430272742111,0.1019549426764837,0.4738256929967951,0.2200115643088708,-0.05840343552850914,0.2837886057565975,0.566412651104804,0.367002909977406,0.4181645346043346,0.1095080738650557
